method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,gsplat_cfg_file_path,used_cache,cache_load_time,plot_series,num_images_jitter
colmap,20,42,,575,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,16.582124710083008,0.4183812439441681,0.3789697289466858,636942,0.0020389107521623373,0.16731595993041992,,,0.17686882946226337,0.4094679437567417,575,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.1673,0.007541,11,0.911316,,,,3.45123553276062,8822.0,8822,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n20_s42_default_minfarthestpose_sharedcam,kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,575,,,,,colmap,20.0
colmap,30,42,,3284,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.038036346435547,0.2136961668729782,0.4459270238876343,1000000,0.0014420385705307126,0.1296732872724533,,,0.4063723189362928,0.32265658364268435,3284,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.1297,0.005747,29,0.982852,,,,6.868884086608887,8886.0,8886,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n30_s42_default_minfarthestpose_sharedcam,kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,3284,,,,,colmap,30.0
colmap,40,42,,9080,,,,,0,10,minfarthestpose,40,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.505159378051758,0.18374058604240417,0.4611559212207794,1000000,0.0011169746285304427,0.11367348581552505,,,0.44241963263995615,0.30890083681618985,9080,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000/stats/val_step14999.json,kitchen_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000,0.1137,0.004454,40,1.038582,,,,13.838386297225952,8946.0,8946,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n40_s42_default_minfarthestpose_sharedcam,kitchen_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_steps15000_val_step14999.json,9080,,,,,colmap,40.0
colmap,50,42,,15337,,,,,0,10,minfarthestpose,50,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.856433868408203,0.1820361316204071,0.4923512041568756,1000000,0.0009610033011995256,0.09940201044082642,,,0.4682197036721475,0.30091371833128283,15337,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000/stats/val_step14999.json,kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000,0.0994,0.003876,50,1.032533,,,,21.937641859054565,9432.0,9432,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n50_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n50_s42_default_minfarthestpose_sharedcam,kitchen_2_n50_s42_default_minfarthestpose_sharedcam_i50_gteval_steps15000_val_step14999.json,15337,,,,,colmap,50.0
colmap,60,42,,21813,,,,,0,10,minfarthestpose,60,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.690927505493164,0.14895617961883545,0.5146335363388062,1000000,0.0010291609214618802,0.09628389030694962,,,0.5171236166170157,0.2841378724634757,21813,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000/stats/val_step14999.json,kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000,0.0963,0.004149,60,0.980005,,,,32.78321099281311,9496.0,9496,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n60_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n60_s42_default_minfarthestpose_sharedcam,kitchen_2_n60_s42_default_minfarthestpose_sharedcam_i60_gteval_steps15000_val_step14999.json,21813,,,,,colmap,60.0
colmap,70,42,,35747,,,,,0,10,minfarthestpose,70,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.534276962280273,0.14751364290714264,0.5068987011909485,1000000,0.0009965215576812625,0.09812819212675095,,,0.5105898399837919,0.2855830549902938,35747,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000/stats/val_step14999.json,kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000,0.0981,0.003943,70,1.002625,,,,53.182297468185425,9946.0,9946,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n70_s42_default_minfarthestpose_sharedcam,kitchen_2_n70_s42_default_minfarthestpose_sharedcam_i70_gteval_steps15000_val_step14999.json,35747,,,,,colmap,70.0
colmap,80,42,,49366,,,,,0,10,minfarthestpose,80,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.851726531982422,0.14010663330554962,0.5111910700798035,1000000,0.0009058652212843299,0.09917648881673813,,,0.5235509211130929,0.28192802028806074,49366,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000/stats/val_step14999.json,kitchen_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000,0.0992,0.003674,80,0.986183,,,,73.82726502418518,10006.0,10006,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n80_s42_default_minfarthestpose_sharedcam,kitchen_2_n80_s42_default_minfarthestpose_sharedcam_i80_gteval_steps15000_val_step14999.json,49366,,,,,colmap,80.0
colmap,90,42,,58611,,,,,0,10,minfarthestpose,90,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.455270767211914,0.14180134236812592,0.4825378954410553,1000000,0.0009046678896993399,0.1013014018535614,,,0.4984067885073228,0.2894341597363034,58611,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_steps15000/stats/val_step14999.json,kitchen_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_steps15000,0.1013,0.003631,90,1.014718,,,,93.5088107585907,10070.0,10070,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n90_s42_default_minfarthestpose_sharedcam,kitchen_2_n90_s42_default_minfarthestpose_sharedcam_i90_gteval_steps15000_val_step14999.json,58611,,,,,colmap,90.0
colmap,100,42,,70681,,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,21.721317291259766,0.13745442032814026,0.497666597366333,1000000,0.0009086028439924121,0.10134392976760864,,,0.5148640553079076,0.28431232380636884,70681,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_steps15000,0.1013,0.003655,100,1.017479,,,,127.14479780197144,10130.0,10130,0.0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n100_s42_default_minfarthestpose_sharedcam,kitchen_2_n100_s42_default_minfarthestpose_sharedcam_i100_gteval_steps15000_val_step14999.json,70681,,,,,colmap,100.0
colmap,10,42,,,,,,,0,10,minfarthestpose,,,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,indoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n10_s42_default_minfarthestpose_sharedcam/failed_eval.json,,kitchen_2_n10_s42_default_minfarthestpose_sharedcam,,,,,,,,,,,,,kitchen_2_n10_s42_default_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n10_s42_default_minfarthestpose_sharedcam/failed_eval.json,,,,colmap,10.0
vggt,10,42,0.0,100000,random,,,,0,10,minfarthestpose,10,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,16.434228897094727,0.3720982074737549,0.38226115703582764,1000000,0.006696771830320358,0.29539376497268677,,,0.20462460545768513,0.3935968929206718,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose_i10_gteval_steps15000/stats/val_step14999.json,kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose_i10_gteval_steps15000,0.2957,0.028769,10,4.164083,,,,0.5438543160756429,9829.32373046875,15542,0.9784278869628906,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n10_s42_c0.0_p100000_random_timing_minfarthestpose_i10_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,10.0
vggt,20,42,0.0,100000,random,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.0681209564209,0.29310914874076843,0.42243626713752747,1000000,0.0059866574592888355,0.2696126103401184,,,0.30713476047955834,0.3562291875151454,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose_i20_gteval_steps15000/stats/val_step14999.json,kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose_i20_gteval_steps15000,0.2698,0.028021,20,4.159172,,,,1.343805472056071,12677.69287109375,17314,1.2523822784423828,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n20_s42_c0.0_p100000_random_timing_minfarthestpose_i20_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,20.0
vggt,30,42,0.0,100000,random,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.37963104248047,0.28270530700683594,0.4412611126899719,1000000,0.005779072642326355,0.27804264426231384,,,0.3303342719136933,0.34823868098523614,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose_i30_gteval_steps15000/stats/val_step14999.json,kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose_i30_gteval_steps15000,0.2781,0.026317,30,4.148829,,,,2.2636771996816,15754.2490234375,20588,1.5653305053710938,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n30_s42_c0.0_p100000_random_timing_minfarthestpose_i30_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,30.0
vggt,40,42,0.0,100000,random,,,,0,10,minfarthestpose,40,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.896190643310547,0.2576102912425995,0.43554842472076416,1000000,0.005547953303903341,0.2606889605522156,,,0.3520501877209674,0.34060133835976647,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose_i40_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose_i40_gteval_steps15000/stats/val_step14999.json,kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose_i40_gteval_steps15000,0.2611,0.026452,40,4.152193,,,,3.3461454709370932,18836.04638671875,23526,1.867058515548706,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n40_s42_c0.0_p100000_random_timing_minfarthestpose_i40_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,40.0
vggt,50,42,0.0,100000,random,,,,0,10,minfarthestpose,50,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.412288665771484,0.2456025332212448,0.4619392454624176,1000000,0.006052491255104542,0.29579412937164307,,,0.38445298332065014,0.33019262473542466,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose_i50_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose_i50_gteval_steps15000/stats/val_step14999.json,kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose_i50_gteval_steps15000,0.296,0.027378,50,4.142264,,,,4.618879477183024,21895.35009765625,26404,2.17294979095459,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n50_s42_c0.0_p100000_random_timing_minfarthestpose_i50_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,50.0
vggt,60,42,0.0,100000,random,,,,0,10,minfarthestpose,60,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.573558807373047,0.24045529961585999,0.4537797272205353,1000000,0.005868461914360523,0.3243441879749298,,,0.38584512402439675,0.33018473537087517,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose_i60_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose_i60_gteval_steps15000/stats/val_step14999.json,kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose_i60_gteval_steps15000,0.3242,0.027163,60,4.162314,,,,6.110435326894124,24973.3662109375,29720,2.432969570159912,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n60_s42_c0.0_p100000_random_timing_minfarthestpose_i60_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,60.0
vggt,70,42,0.0,100000,random,,,,0,10,minfarthestpose,70,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.424427032470703,0.24606747925281525,0.4493928551673889,1000000,0.0058333734050393105,0.3231159448623657,,,0.3770536938179926,0.3331712304126716,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose_i70_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose_i70_gteval_steps15000/stats/val_step14999.json,kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose_i70_gteval_steps15000,0.3231,0.028126,70,4.16202,,,,7.766534010569255,28060.35400390625,32358,2.7247703075408936,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n70_s42_c0.0_p100000_random_timing_minfarthestpose_i70_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,70.0
vggt,80,42,0.0,100000,random,,,,0,10,minfarthestpose,80,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.397432327270508,0.2304961085319519,0.48633238673210144,1000000,0.00570682343095541,0.2842715382575989,,,0.42628633286598216,0.3187758987599076,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose_i80_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose_i80_gteval_steps15000/stats/val_step14999.json,kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose_i80_gteval_steps15000,0.2843,0.026957,80,4.144684,,,,9.594533522923788,31121.44091796875,35196,3.0144786834716797,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n80_s42_c0.0_p100000_random_timing_minfarthestpose_i80_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,80.0
vggt,90,42,0.0,100000,random,,,,0,10,minfarthestpose,90,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.02642822265625,0.23751994967460632,0.47022202610969543,1000000,0.005717134568840265,0.3207058310508728,,,0.40565891855331576,0.32510592200679966,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose_i90_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose_i90_gteval_steps15000/stats/val_step14999.json,kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose_i90_gteval_steps15000,0.3203,0.026849,90,4.157845,,,,11.581616401672363,34199.01318359375,38508,3.3099381923675537,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n90_s42_c0.0_p100000_random_timing_minfarthestpose_i90_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,90.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.443286895751953,0.23030945658683777,0.4850448668003082,1000000,0.005697792861610651,0.28279656171798706,,,0.4264977731590072,0.31898095287598854,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,13.740333080291748,37285.01025390625,41472,3.6355650424957275,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose,kitchen_2_n100_s42_c0.0_p100000_random_timing_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,,,False,0,vggt,100.0
colmap,10,42,,146,,,,,0,10,minfarthestpose,10,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,12.353164672851562,0.7327916622161865,0.44888290762901306,154676,0.00241318391636014,0.14835837483406067,,,-0.05464085059323964,0.5111107307319637,146,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000/stats/val_step14999.json,counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000,0.1484,0.006143,5,0.596288,,,,2.018458604812622,7172.0,7172,0.0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n10_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n10_s42_default_minfarthestpose_sharedcam,counter_2_n10_s42_default_minfarthestpose_sharedcam_i10_gteval_steps15000_val_step14999.json,146,,,,,colmap,10.0
colmap,20,42,,600,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,16.78005599975586,0.5113248825073242,0.5714883208274841,667264,0.0011932066408917308,0.12131094932556152,,,0.2357455791785703,0.39564068181976697,600,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.1213,0.004206,13,0.894575,,,,11.622976779937744,7234.0,7234,0.0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n20_s42_default_minfarthestpose_sharedcam,counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,600,,,,,colmap,20.0
colmap,30,42,,2748,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,22.41564178466797,0.29226407408714294,0.7693297266960144,1000000,0.0004540314548648894,0.027827588841319084,,,0.5910277287242782,0.2594264125195249,2748,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.0278,0.001854,30,1.015369,,,,23.2292320728302,7298.0,7298,0.0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n30_s42_default_minfarthestpose_sharedcam,counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,2748,,,,,colmap,30.0
